"company_id","company_name","year","country","city","consolidation_code","nace_code","icb_code","sic_code","total_assets_eur","total_liabilities_eur","total_equity_eur","total_revenue_eur","net_sales_eur","gross_sales_eur","net_income_eur","ebit_margin_pct","ebitda_margin_pct","roa_pct","roe_pct","net_assets_turnover","stock_turnover","solvency_pct","gearing_pct","current_ratio","liquidity_ratio","shareholders_liq_pct","interest_cover"
"BAUER AKTIENGESELLSCHAFTDE8130069404IU","BAUER AKTIENGESELLSCHAFT",2020,"Germany","SCHROBENHAUSEN","U2",2952,2357,353,285453,170666,114787,42367,41916,41916,NA,-90.32,-81.97,-0.94,-0.04,0.29,359.04,40.21,100.32,0.65,0.65,3.66,-3.19
"BAUER AKTIENGESELLSCHAFTDE8130069404IU","BAUER AKTIENGESELLSCHAFT",2020,"Germany","SCHROBENHAUSEN","U2",2952,2357,353,338096,207357,130739,43633,43564,43564,0,-28.85,-22.29,-0.38,-0.01,0.24,436.33,38.67,136.59,0.25,0.25,2.43,-1.36
"BHB BRAUHOLDING BAYERN-MITTE AGDE8130168772IC","BHB BRAUHOLDING BAYERN-MITTE AG",2020,"Germany","INGOLSTADT","C2",1596,3533,208,14444,3535,10909,17297,17290,18056,254,2.71,12.23,3.34,2.33,1.35,9.22,75.53,18.85,2.96,1.8,5.66,16.14
"BHB BRAUHOLDING BAYERN-MITTE AGDE8130168772IC","BHB BRAUHOLDING BAYERN-MITTE AG",2020,"Germany","INGOLSTADT","C2",1596,3533,208,13672,3335,10337,12570,12464,13116,-572,-5.39,7.2,-5.08,-5.53,1.02,6.69,75.61,21.81,3.63,2.17,5.05,-27.08
"BHB BRAUHOLDING BAYERN-MITTE AGDE8130168772IU","BHB BRAUHOLDING BAYERN-MITTE AG",2020,"Germany","INGOLSTADT","U2",1596,3533,208,8017,87,7930,0,0,0,0,NA,NA,0,0,0,NA,98.91,NA,NA,NA,132.17,NA
"ALLGAEUER BRAUHAUS AGDE8150003545IC","ALLGAEUER BRAUHAUS AG",2020,"Germany","KEMPTEN","C1",1596,3533,208,19399,12614,6785,28846,28292,28292,1242,6.89,13.55,9.26,18.29,2.92,14.62,34.98,NA,1.1,0.9,2.2,10.04
"ALLGAEUER BRAUHAUS AGDE8150003545IC","ALLGAEUER BRAUHAUS AG",2020,"Germany","KEMPTEN","C1",1596,3533,208,21846,14634,7212,27027,26298,26298,427,5.63,11.78,4.21,5.92,2.59,12.28,33.01,NA,0.9,0.7,2.25,9.69
"NEBELHORNBAHN AGDE8150004684IU","NEBELHORNBAHN AG",2020,"Germany","OBERSDORF","U1",9272,5755,799,34656,18651,16005,11253,10739,10739,0,6.58,23.92,1.83,2.79,0.52,54.89,46.18,92.03,0.11,0.09,2.87,6.07
"NEBELHORNBAHN AGDE8150004684IU","NEBELHORNBAHN AG",2020,"Germany","OBERSDORF","U1",9272,5755,799,45498,32512,12986,5509,4395,4395,0,-51.72,-25.21,-6.86,-23.24,0.13,37.99,28.54,239.6,0.65,0.59,0.43,-9.31
"AKTIENBRAUEREI KAUFBEUREN AGDE8150008636IC","AKTIENBRAUEREI KAUFBEUREN AG",2020,"Germany","KAUFBEUREN","C1",1596,3533,208,11388,6054,5334,437,412,412,-647,NA,NA,-18.7,-12.15,0.04,NA,46.84,106.02,3.32,3.32,1.07,-13.26
"AKTIENBRAUEREI KAUFBEUREN AGDE8150008636IC","AKTIENBRAUEREI KAUFBEUREN AG",2020,"Germany","KAUFBEUREN","C1",1596,3533,208,11528,10280,1248,872,658,658,-4085,NA,NA,-38.16,-327.32,0.08,NA,10.83,804.65,2.58,2.58,0.13,-18.85
"OBERSTDORFER BERGBAHN AGDE8150019796IU","OBERSTDORFER BERGBAHN AG",2020,"Germany","OBERSTDORF","U1",8514,4533,809,12165,3686,8479,5628,5503,5503,0,12.72,21.64,6.12,6.04,0.54,46.13,69.7,30.38,0.51,0.44,4.25,14.61
"OBERSTDORFER BERGBAHN AGDE8150019796IU","OBERSTDORFER BERGBAHN AG",2020,"Germany","OBERSTDORF","U1",8514,4533,809,23594,15342,8252,3373,3262,3262,0,-54.4,-28.37,-1.31,-2.76,0.17,29.85,34.97,155.4,0.31,0.28,0.68,-19.32
"BAYWA AGDE8170000724IC","BAYWA AG",2020,"Germany","MÜNCHEN","C1",5188,3573,508,8867200,7508600,1358600,17177300,17059000,17059000,61100,0.28,1.53,0.89,2.7,3.83,5.23,15.32,337.71,1.28,0.53,0.43,0.39
"BAYWA AGDE8170000724IC","BAYWA AG",2020,"Germany","MÜNCHEN","C1",5188,3573,508,9044400,7788300,1256100,17289000,17155400,17155400,61300,1.19,2.66,1.23,2.91,4.03,5.88,13.89,339.39,1.12,0.5,0.41,1.74
"WACKER CHEMIE AGDE8170001557IC","WACKER CHEMIE AG",2020,"Germany","MÜNCHEN","C2",3210,1357,367,6491000,4462000,2029000,4995400,4927600,4927600,-629600,-11.57,14.15,-9.11,-31.67,0.87,5.1,31.26,191.88,3.12,1.82,0.55,-8.73
"WACKER CHEMIE AGDE8170001557IC","WACKER CHEMIE AG",2020,"Germany","MÜNCHEN","C2",3210,1357,367,6950500,5258700,1691800,4719300,4692200,4692200,202300,4.95,12.87,3.14,11.18,0.77,5.37,24.34,265.42,4.33,3.27,0.38,4.46
"WACKER CHEMIE AGDE8170001557IU","WACKER CHEMIE AG",2020,"Germany","MÜNCHEN","U2",3210,1357,367,5480600,2749900,2730700,3945100,3779000,3779000,0,-1.36,4.34,-1.32,-1.21,0.82,6.5,49.82,75.84,2.55,1.68,1.33,-0.4
"WACKER CHEMIE AGDE8170001557IU","WACKER CHEMIE AG",2020,"Germany","MÜNCHEN","U2",3210,1357,367,6035500,3431100,2604400,3684500,3579100,3579100,0,-1.93,2.67,-1.82,-3.9,0.71,6.55,43.15,99.19,2.8,2.14,1.01,-0.54
"SCHALTBAU HOLDING AGDE8170001953IC","SCHALTBAU HOLDING AG",2020,"Germany","MÜNCHEN","C2",3520,2753,374,401174,303767,97407,527446,513708,513708,17184,3.16,6.19,2.61,4.2,2.16,4.81,24.28,162.69,1.51,0.81,0.66,2.35
"SCHALTBAU HOLDING AGDE8170001953IC","SCHALTBAU HOLDING AG",2020,"Germany","MÜNCHEN","C2",3520,2753,374,411836,321101,90735,507427,502343,502343,21722,4.39,8.53,3.52,4.27,1.92,4.28,22.03,199.78,1.74,0.94,0.52,3.11
"SCHALTBAU HOLDING AGDE8170001953IU","SCHALTBAU HOLDING AG",2020,"Germany","MÜNCHEN","U2",3520,2753,374,172363,127450,44913,4411,3258,3258,0,NA,NA,-5.92,-26.11,0.03,NA,26.06,208.64,1.82,NA,0.48,-4.08
"SCHALTBAU HOLDING AGDE8170001953IU","SCHALTBAU HOLDING AG",2020,"Germany","MÜNCHEN","U2",3520,2753,374,205739,159726,46013,3886,3610,3610,0,74.14,NA,0.56,2.39,0.03,NA,22.36,228.74,1.72,NA,0.44,-1.7
"BAYERISCHE MOTOREN WERKE AGDE8170003036IC","BAYERISCHE MOTOREN WERKE AG",2020,"Germany","MUENCHEN","C2",3420,3353,371,228034000,168127000,59907000,105052000,104210000,104210000,5022000,7.09,12.77,3.12,8.2,0.72,6.61,26.27,188.98,1.1,0.9,0.7,10.76
"BAYERISCHE MOTOREN WERKE AGDE8170003036IC","BAYERISCHE MOTOREN WERKE AG",2020,"Germany","MUENCHEN","C2",3420,3353,371,216658000,155138000,61520000,99550000,98990000,98990000,5222000,4.81,11.07,2.41,5.96,0.69,6.68,28.39,175.36,1.14,0.93,0.74,7.05
"BAYERISCHE MOTOREN WERKE AGDE8170003036IU","BAYERISCHE MOTOREN WERKE AG",2020,"Germany","MUENCHEN","U2",3420,3353,371,55819000,40740000,15079000,85921000,84691000,84691000,0,1.22,4.21,5.19,13.04,3.56,14.33,27.01,63.23,1.2,1.01,1.67,4.75
"KNORR-BREMSE AGDE8170003284IC","KNORR-BREMSE AG",2020,"Germany","MÜNCHEN","C1",3430,2753,371,6846758,4945244,1901514,7004798,6936530,6936530,632018,14.54,18.34,13.25,30.94,1.62,8.59,27.77,173.97,1.68,1.36,0.78,6.25
"KNORR-BREMSE AGDE8170003284IC","KNORR-BREMSE AG",2020,"Germany","MÜNCHEN","C1",3430,2753,371,7389965,5468304,1921661,6188831,6156746,6156746,532171,13.39,18.12,10.16,25.78,1.59,7.33,26,197.46,1.32,1.07,0.97,11.66
"NUCLETRON ELECTRONIC AGDE8170011369IC","NUCLETRON ELECTRONIC AG",2020,"Germany","MUENCHEN","C2",5186,2737,506,15176,3800,11376,16542,16522,16522,903,8.38,10.22,8.55,7.94,1.27,8.16,74.96,NA,3.66,2.74,7.09,10.74
"NUCLETRON ELECTRONIC AGDE8170011369IC","NUCLETRON ELECTRONIC AG",2020,"Germany","MUENCHEN","C2",5186,2737,506,14748,3163,11585,16509,16480,16480,904,7.91,9.81,8.81,7.8,1.26,5.1,78.55,NA,4.56,2.63,7.79,50.23
"NUCLETRON ELECTRONIC AGDE8170011369IU","NUCLETRON ELECTRONIC AG",2020,"Germany","MUENCHEN","U2",5186,2737,506,16561,1728,14833,508,497,497,0,-17.13,-8.07,7.9,6.13,0.03,NA,89.57,NA,15.26,15.26,15.15,-17.4
"NUCLETRON ELECTRONIC AGDE8170011369IU","NUCLETRON ELECTRONIC AG",2020,"Germany","MUENCHEN","U2",5186,2737,506,16465,1445,15020,450,398,398,0,NA,-6,7.91,5.91,0.03,NA,91.22,NA,13.59,13.59,24.79,-15
"SEDLMAYR GRUND UND IMMOBILIEN KGAADE8170013030IC","SEDLMAYR GRUND UND IMMOBILIEN KGAA",2020,"Germany","MÜNCHEN","C2",7031,3533,653,1033023,764122,268901,118210,116971,116971,40374,50.26,64.52,4.75,14.02,0.17,6.53,26.03,273.91,0.49,0.43,0.64,4.55
"SEDLMAYR GRUND UND IMMOBILIEN KGAADE8170013030IC","SEDLMAYR GRUND UND IMMOBILIEN KGAA",2020,"Germany","MÜNCHEN","C2",7031,3533,653,1094649,818654,275995,128361,126505,126505,42823,43.92,56.55,4.73,14.4,0.17,11.72,25.21,286.88,0.63,0.59,0.58,4.48
"SEDLMAYR GRUND UND IMMOBILIEN KGAADE8170013030IU","SEDLMAYR GRUND UND IMMOBILIEN KGAA",2020,"Germany","MÜNCHEN","U2",7031,3533,653,581833,397394,184439,31777,30919,30919,38958,75.69,34.78,7.85,21.12,0.09,NA,31.7,184.89,0.95,NA,1.02,2.02
"SEDLMAYR GRUND UND IMMOBILIEN KGAADE8170013030IU","SEDLMAYR GRUND UND IMMOBILIEN KGAA",2020,"Germany","MÜNCHEN","U2",7031,3533,653,642868,451287,191581,32955,30707,30707,39450,57.53,29.56,7.12,20.59,0.09,NA,29.8,197.97,1.02,NA,1.01,1.42
"DATA MODUL AGDE8170017199IC","DATA MODUL AG",2020,"Germany","MÜNCHEN","C2",3002,9572,357,147580,47981,99599,203314,203314,203314,6507,5.01,7.69,6.51,6.53,1.72,4.9,67.49,22.95,3.55,2.13,5.34,17.25
"DATA MODUL AGDE8170017199IC","DATA MODUL AG",2020,"Germany","MÜNCHEN","C2",3002,9572,357,152953,47093,105860,192185,192185,192185,7563,6.1,9.18,7.27,7.14,1.53,3.69,69.21,18.4,3.99,2.1,5.44,18.33
"DATA MODUL AGDE8170017199IU","DATA MODUL AG",2020,"Germany","MÜNCHEN","U2",3002,9572,357,114392,27434,86958,191885,187259,187259,0,2.19,2.59,5.08,4.78,1.91,4.21,76.02,18.95,6.71,3.45,6.45,55.34
"DATA MODUL AGDE8170017199IU","DATA MODUL AG",2020,"Germany","MÜNCHEN","U2",3002,9572,357,115952,21967,93985,183112,180726,180726,0,5,5.47,9.04,7.93,1.7,3.3,81.06,14.84,11.9,4.96,6.74,88.96
"NEMETSCHEK SEDE8170054051IC","NEMETSCHEK SE",2020,"Germany","MÜNCHEN","C2",7221,9537,737,857204,508588,348616,560082,556879,556879,153669,22.03,29.54,17.93,36.47,0.96,553.44,40.67,84.78,1.09,1.08,1.47,38.98
"NEMETSCHEK SEDE8170054051IC","NEMETSCHEK SE",2020,"Germany","MÜNCHEN","C2",7221,9537,737,889661,472369,417292,600805,596905,596905,120027,20.48,28.77,13.49,23.23,1.01,935.83,46.9,56.59,0.8,0.8,2.36,40.48
"NEMETSCHEK SEDE8170054051IU","NEMETSCHEK SE",2020,"Germany","MÜNCHEN","U2",7221,9537,737,671510,240624,430886,9722,7229,7229,0,-81.98,-76.83,12.19,17.17,0.02,NA,64.17,31.48,0.25,0.25,70.17,-7.12
"MAN SEDE8170085484IC","MAN SE",2020,"Germany","MÜNCHEN","C2",2924,2753,359,18846000,12798000,6048000,12938000,12663000,12663000,710000,2.77,11.72,3.77,11.74,1.13,5.29,32.09,136.09,0.75,0.42,1.12,2.61
"MAN SEDE8170085484IC","MAN SE",2020,"Germany","MÜNCHEN","C2",2924,2753,359,18090000,12154000,5936000,11001000,10838000,10838000,-576000,-5.64,6.8,-3.18,-7.29,1,4.96,32.81,125.88,0.64,0.33,1.17,-3.01
"MAN SEDE8170085484IU","MAN SE",2020,"Germany","MÜNCHEN","U2",2924,2753,359,5456127,3007921,2448206,114841,62807,62807,0,-14.94,-13.64,4.81,13.19,0.05,NA,44.87,6.16,0.32,NA,39.16,-1
"MUENCHENER TIERPARK HELLABRUNN AGDE8170097182IC","MUENCHENER TIERPARK HELLABRUNN AG",2020,"Germany","MÜNCHEN","C1",9253,5755,842,75119,13561,61558,20561,15868,15868,0,-3.44,10.7,-1.13,-1.6,0.29,61.74,81.95,14.2,1.09,1.02,7.04,-3.12
"MUENCHENER TIERPARK HELLABRUNN AGDE8170097182IC","MUENCHENER TIERPARK HELLABRUNN AG",2020,"Germany","MÜNCHEN","C1",9253,5755,842,79770,15148,64622,20429,8317,8317,0,0.81,17.12,0.06,0,0.28,57.38,81.01,14.76,1.13,1.06,6.78,0.82
"BAYERISCHE GEWERBEBAU AGDE8170111211IC","BAYERISCHE GEWERBEBAU AG",2020,"Germany","GRASBRUNN","C2",6024,2727,421,492682,200984,291698,28142,27656,27656,27361,7.83,27.18,7.29,9.38,0.06,NA,59.21,58.91,1.75,1.75,1.81,1.02
"BAYERISCHE GEWERBEBAU AGDE8170111211IC","BAYERISCHE GEWERBEBAU AG",2020,"Germany","GRASBRUNN","C2",6024,2727,421,575489,271348,304141,30923,26454,26454,17410,18.45,36.58,2.24,5.72,0.07,NA,52.85,54.46,1.15,NA,2.1,2.59
"BAYERISCHE GEWERBEBAU AGDE8170111211IU","BAYERISCHE GEWERBEBAU AG",2020,"Germany","GRASBRUNN","U2",6024,2727,421,364879,93503,271376,6137,6119,6119,0,-41.91,-32.65,8.98,9.68,0.02,NA,74.37,19.42,4.87,NA,5.15,-10.99
"BAYERISCHE GEWERBEBAU AGDE8170111211IU","BAYERISCHE GEWERBEBAU AG",2020,"Germany","GRASBRUNN","U2",6024,2727,421,409078,129054,280024,8080,3741,3741,NA,2.86,11.58,1.63,4.86,0.02,NA,68.45,17.4,3.33,NA,6.29,0.68
"UMT UNITED MOBILITY TECHNOLOGY AGDE8170245838IC","UMT UNITED MOBILITY TECHNOLOGY AG",2020,"Germany","MÜNCHEN","C2",6713,9537,609,30078,7545,22533,12758,12718,12718,1065,16.79,38.34,3.54,4.73,0.5,NA,74.92,13.21,2.98,2.98,7.57,112.74
"UMT UNITED MOBILITY TECHNOLOGY AGDE8170245838IC","UMT UNITED MOBILITY TECHNOLOGY AG",2020,"Germany","MÜNCHEN","C2",6713,9537,609,50896,1203,49693,30879,30543,30543,3661,13.7,29.85,8.34,7.37,0.62,13.58,97.64,0.96,24.13,20.99,104.18,604.29
"UMT UNITED MOBILITY TECHNOLOGY AGDE8170245838IU","UMT UNITED MOBILITY TECHNOLOGY AG",2020,"Germany","MÜNCHEN","U2",6713,9537,609,26412,526,25886,866,835,835,902,-18.01,-17.55,-1.93,-1.97,0.03,NA,98.01,1.05,66.96,NA,95.17,-8.21
"UMT UNITED MOBILITY TECHNOLOGY AGDE8170245838IU","UMT UNITED MOBILITY TECHNOLOGY AG",2020,"Germany","MÜNCHEN","U2",6713,9537,609,26327,353,25974,314,151,151,160,-2.87,-2.87,0.34,0.35,0.01,NA,98.66,0.16,54.24,NA,633.51,NA
"LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AGDE8170310268IC","LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AG",2020,"Germany","MÜNCHEN","C2",5242,5373,565,177239,115598,61641,83829,80077,95272,4631,8.3,15.38,2.61,-22.05,0.54,6.8,34.78,174.27,0.7,0.14,0.66,2.89
"LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AGDE8170310268IC","LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AG",2020,"Germany","MÜNCHEN","C2",5242,5373,565,183757,124162,59595,58331,51489,60365,-4257,-3.22,7.42,-2.32,-2.91,0.38,4.84,32.43,194.93,0.8,0.42,0.64,-0.76
"LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AGDE8170310268IU","LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AG",2020,"Germany","MÜNCHEN","U2",5242,5373,565,53255,23292,29963,83279,82993,98742,0,2.54,5.33,-18.2,-35.44,2.32,6.75,56.26,62.65,0.99,0.28,5.04,6.36
"LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AGDE8170310268IU","LUDWIG BECK AM RATHAUSECK TEXTEILHAUS FELDMEIER AG",2020,"Germany","MÜNCHEN","U2",5242,5373,565,50968,31906,19062,53661,53500,62766,0,-19.41,-14.67,-21.39,-57.19,1.57,4.46,37.4,149.76,0.95,0.23,1.27,-20.79
"HEIDELBERG PHARMA AGDE8170449101IC","HEIDELBERG PHARMA AG",2020,"Germany","LADENBURG","C2",2442,4573,283,22990,6697,16293,7951,7309,7309,-10148,NA,NA,-44.12,-62.28,0.48,33.41,70.87,NA,1.79,1.76,69.33,NA
"HEIDELBERG PHARMA AGDE8170449101IC","HEIDELBERG PHARMA AG",2020,"Germany","LADENBURG","C2",2442,4573,283,19609,6730,12879,9554,8488,8488,-18369,NA,NA,-93.68,-142.63,0.74,41.54,65.68,NA,1.13,1.1,126.26,NA
"HEIDELBERG PHARMA AGDE8170449101IU","HEIDELBERG PHARMA AG",2020,"Germany","LADENBURG","U2",2442,4573,283,68925,1025,67900,782,644,644,0,NA,NA,0.74,0.75,0.01,NA,98.51,NA,NA,NA,97.98,NA
"HEIDELBERG PHARMA AGDE8170449101IU","HEIDELBERG PHARMA AG",2020,"Germany","LADENBURG","U2",2442,4573,283,75185,11052,64133,355,220,220,0,NA,NA,-24.22,-28.4,0.01,NA,85.3,NA,6.14,NA,66.6,-2.02
"RINGMETALL SEDE8170456521IC","RINGMETALL SE",2020,"Germany","MÜNCHEN","C2",NA,2757,671,100002,50003,49999,121005,120581,120581,3022,4,8.18,3.86,5.41,1.96,8.57,50,64.49,0.89,0.52,4.29,4.3
"RINGMETALL SEDE8170456521IC","RINGMETALL SE",2020,"Germany","MÜNCHEN","C2",NA,2757,671,103547,53958,49589,118502,117972,117972,2735,5.08,10.31,4.13,4.82,1.49,9.71,47.89,71.05,1.48,0.97,1.65,5.24
"RINGMETALL SEDE8170456521IU","RINGMETALL SE",2020,"Germany","MÜNCHEN","U2",NA,2757,671,72477,9916,62561,1157,1110,1110,0,NA,NA,3.26,4.65,0.02,NA,86.32,14.54,2.87,2.87,88.24,-10.22
"RINGMETALL SEDE8170456521IU","RINGMETALL SE",2020,"Germany","MÜNCHEN","U2",NA,2757,671,71880,9011,62869,805,772,772,0,NA,NA,3.03,3.27,0.01,NA,87.46,14.14,2.52,2.52,57.1,-6.31
"GOINGPUBLIC MEDIA AGDE8170460314IC","GOINGPUBLIC MEDIA AG",2020,"Germany","MÜNCHEN","C1",2212,5557,271,1881,295,1586,3106,2403,2403,0,13.65,15.33,22.65,26.86,1.84,69.02,84.32,6.18,8.58,8.35,16.18,NA
"GOINGPUBLIC MEDIA AGDE8170460314IC","GOINGPUBLIC MEDIA AG",2020,"Germany","MÜNCHEN","C1",2212,5557,271,1306,164,1142,2025,1968,1968,0,-4.25,-2.32,-6.36,-7.36,1.68,53.29,87.44,5.6,11.41,11.03,17.84,NA
"B+S BANKSYSTEME AGDE8170472107IC","B+S BANKSYSTEME AG",2020,"Germany","MÜNCHEN","C2",7260,9537,737,23235,10355,12880,9722,9049,9049,-333,-2.1,7.57,-1.56,-2.59,0.53,NA,55.43,NA,0.68,NA,2.35,-1.21
"B+S BANKSYSTEME AGDE8170472107IC","B+S BANKSYSTEME AG",2020,"Germany","MÜNCHEN","C2",7260,9537,737,28477,15858,12619,10827,9849,9849,-274,-1.91,12.91,-1.45,-2.17,0.51,NA,44.31,NA,0.57,NA,1.47,-0.93
"B+S BANKSYSTEME AGDE8170472107IU","B+S BANKSYSTEME AG",2020,"Germany","MÜNCHEN","U2",7260,9537,737,7420,773,6647,2566,2355,2355,0,2.1,3.2,0.75,0.84,0.37,NA,89.58,NA,3.24,NA,17.63,NA
"B+S BANKSYSTEME AGDE8170472107IU","B+S BANKSYSTEME AG",2020,"Germany","MÜNCHEN","U2",7260,9537,737,7895,1449,6446,2909,2548,2548,0,1.75,4.54,-2.96,-3.12,0.44,NA,81.65,NA,0.97,NA,29.71,NA
"TELEFONICA DEUTSCHLAND HOLDING AGDE8170476046IC","TELEFONICA DEUTSCHLAND HOLDING AG",2020,"Germany","MÜNCHEN","C2",6420,6535,489,17151000,10616000,6535000,7476000,7399000,7399000,-212000,-0.66,31.65,-1.04,-3.24,0.57,45.59,38.1,103.09,0.68,0.64,1,-0.84
"TELEFONICA DEUTSCHLAND HOLDING AGDE8170476046IC","TELEFONICA DEUTSCHLAND HOLDING AG",2020,"Germany","MÜNCHEN","C2",6420,6535,489,17194000,10864000,6330000,7554000,7532000,7532000,328000,-0.41,30.95,1.44,5.18,0.59,58.56,36.82,103.74,0.73,0.7,0.99,-0.45
"TELEFONICA DEUTSCHLAND HOLDING AGDE8170476046IU","TELEFONICA DEUTSCHLAND HOLDING AG",2020,"Germany","MÜNCHEN","U2",6420,6535,489,8130538,75757,8054781,11261,9889,9889,0,-8.92,-8.92,0.26,0.2,0,NA,99.07,NA,1.45,NA,565.88,-2.08
"U.C.A. AKTIENGESELLSCHAFTDE8170476842IU","U.C.A. AKTIENGESELLSCHAFT",2020,"Germany","MÜNCHEN","U1",6720,8775,672,10049,1227,8822,604,0,0,0,9.6,9.77,5.77,6.44,0.06,NA,87.79,NA,NA,NA,7.32,NA
"U.C.A. AKTIENGESELLSCHAFTDE8170476842IU","U.C.A. AKTIENGESELLSCHAFT",2020,"Germany","MÜNCHEN","U1",6720,8775,672,12252,1412,10840,3413,0,0,0,99.12,79.34,20.14,22.65,0.28,NA,88.48,NA,34.12,34.12,8.68,270.5
"INTERTAINMENT AGDE8170481568IC","INTERTAINMENT AG",2020,"Germany","MÜNCHEN","C2",9212,5553,782,320,10511,-10191,79,74,74,-359,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.72,-1.01,-11
"INTERTAINMENT AGDE8170481568IC","INTERTAINMENT AG",2020,"Germany","MÜNCHEN","C2",9212,5553,782,160,10387,-10227,88,88,88,-35,-19.32,-14.77,-22.5,NA,NA,NA,NA,NA,0.52,0.52,-1.01,-0.89
"INTERTAINMENT AGDE8170481568IU","INTERTAINMENT AG",2020,"Germany","MÜNCHEN","U2",9212,5553,782,10496,10496,0,79,74,74,0,NA,NA,-3.47,NA,0.21,NA,0,NA,0.03,NA,0,-11.23
"INTERTAINMENT AGDE8170481568IU","INTERTAINMENT AG",2020,"Germany","MÜNCHEN","U2",9212,5553,782,10376,10375,1,190,88,88,0,-8.95,-8.95,-0.35,NA,0.81,NA,0.01,NA,0.01,NA,0,-0.89
"WEBAC HOLDING AGDE8170487367IC","WEBAC HOLDING AG",2020,"Germany","EUSKIRCHEN","C2",2466,1757,289,6330,1254,5076,377,352,352,23,NA,NA,0.52,0.45,0.07,NA,80.19,12.96,1.36,1.36,8.53,-14.9
"WEBAC HOLDING AGDE8170487367IC","WEBAC HOLDING AG",2020,"Germany","EUSKIRCHEN","C2",2466,1757,289,5661,785,4876,477,342,342,-200,-50.31,-45.7,-4.29,-4.1,0.09,NA,86.13,10.95,1.32,1.32,10.35,-17.14
"WEBAC HOLDING AGDE8170487367IU","WEBAC HOLDING AG",2020,"Germany","EUSKIRCHEN","U2",2466,1757,289,8268,3924,4344,187,176,176,0,NA,NA,-4.95,-9.42,0.04,NA,52.54,9.67,0.03,NA,19.75,-5.49
"WEBAC HOLDING AGDE8170487367IU","WEBAC HOLDING AG",2020,"Germany","EUSKIRCHEN","U2",2466,1757,289,8376,4123,4253,166,138,138,0,-69.88,-68.67,-1.09,-2.14,0.04,NA,50.78,2.33,0.05,0.05,42.96,-1.47
"ATOSS SOFTWARE AGDE8170493865IC","ATOSS SOFTWARE AG",2020,"Germany","MUNCHEN","C2",7221,9537,737,58080,33307,24773,71557,71392,71392,19912,27.38,31.86,34.29,54.66,1.69,NA,42.65,71.25,2.54,2.54,1.4,87.08
"ATOSS SOFTWARE AGDE8170493865IC","ATOSS SOFTWARE AG",2020,"Germany","MUNCHEN","C2",7221,9537,737,67953,35640,32313,86183,86053,86053,26198,30.74,34.91,38.55,54.82,1.75,NA,47.55,52.16,2.73,2.73,1.92,67.75
"ATOSS SOFTWARE AGDE8170493865IU","ATOSS SOFTWARE AG",2020,"Germany","MUNCHEN","U2",7221,9537,737,42800,19793,23007,73735,72273,72273,0,26.28,27.59,43.65,53.51,2.23,262.4,53.75,NA,3.96,3.93,2.28,23.04
"ATOSS SOFTWARE AGDE8170493865IU","ATOSS SOFTWARE AG",2020,"Germany","MUNCHEN","U2",7221,9537,737,49887,22732,27155,88245,87119,87119,0,26.45,27.54,43.24,52.62,2.14,531.6,54.43,NA,5.3,5.28,1.93,32.93
"ZOOPLUS AGDE8170500861IC","ZOOPLUS AG",2020,"Germany","UNTERFÖHRING","C1",5248,5373,599,360955,260184,100771,1528730,1523696,1523696,-15911,-0.66,1.05,-4.41,-11.97,9.4,12.99,27.92,NA,1.3,0.71,1.63,-7.11
"ZOOPLUS AGDE8170500861IC","ZOOPLUS AG",2020,"Germany","UNTERFÖHRING","C1",5248,5373,599,463210,339287,123923,1806565,1801522,1801522,30677,2.24,3.97,6.62,15.28,9.42,11.53,26.75,NA,1.33,0.75,1.83,30.13
"TTL BETEILIGUNGS- UND GRUNDBESITZ-AGDE8170501929IC","TTL BETEILIGUNGS- UND GRUNDBESITZ-AG",2020,"Germany","MUNCHEN","C2",7260,9533,737,103905,56224,47681,1174,1174,1174,4545,-69.25,-68.99,4.37,9.62,0.01,NA,45.89,115.04,2.82,2.82,0.94,-0.34
"TTL BETEILIGUNGS- UND GRUNDBESITZ-AGDE8170501929IC","TTL BETEILIGUNGS- UND GRUNDBESITZ-AG",2020,"Germany","MUNCHEN","C2",7260,9533,737,129435,83343,46092,3198,3193,3193,2416,36.52,36.68,1.87,5.7,0.02,NA,35.61,177.73,7.43,7.43,0.56,0.57
"TTL BETEILIGUNGS- UND GRUNDBESITZ-AGDE8170501929IU","TTL BETEILIGUNGS- UND GRUNDBESITZ-AG",2020,"Germany","MUNCHEN","U2",7260,9533,737,94212,52452,41760,1226,1174,1174,0,-70.47,-70.23,0.38,0.8,0.01,NA,44.33,124.15,1.64,1.64,0.81,-0.48
"TTL BETEILIGUNGS- UND GRUNDBESITZ-AGDE8170501929IU","TTL BETEILIGUNGS- UND GRUNDBESITZ-AG",2020,"Germany","MUNCHEN","U2",7260,9533,737,129783,86054,43729,3460,3193,3193,0,36.88,37.02,5.03,14.14,0.04,NA,33.69,120.54,0.32,0.32,0.83,0.65
